tmdb_id,title,year,genres,runtime,tmdb_rating,poster_path,valence,arousal,dominance,absorption,hedonic,eudaimonic,psych_rich,emotional_arc,dominant_emotions,mood_tags,watch_context,vibe_sentence,pacing,ending_type,comfort_level,safety_warnings,conversation_potential,rt_critic,rt_audience,imdb_rating
1791,The Piano Teacher,2001,"[""Drama"",""Romance""]",131,7.3,/gNHKYQnP1RnqEhkivHJzBPb4MOP.jpg,-0.85,0.6,-0.75,0.92,0.05,0.75,0.88,oedipus,"[""sadness"",""disgust"",""fear""]","[""psychological-repression"",""sexual-dysfunction"",""isolation"",""abuse-cycle"",""character-study"",""dark-obsession""]","[""solo""]","Watching someone implode under the weight of their own pathology, unflinching.",slow-burn,devastating,0.15,"[""self-harm"",""sexual-assault"",""psychological-manipulation"",""child-harm""]",0.82,73,81,7.5
1792,Stuck on You,2003,"[""Comedy""]",119,5.348,/5TmPGPsOP4EgMo8X14pyywxB1j2.jpg,0.72,0.48,0.65,0.38,0.78,0.62,0.35,man-in-a-hole,"[""joy"",""trust""]","[""feel-good"",""found-family"",""underdog"",""redemption"",""sibling-bond"",""coming-of-age""]","[""friends"",""family""]",Warm laughter wrapped around genuine heart and sibling devotion.,steady,triumphant,0.82,"[]",0.58,61,35,5.8
1802,La Cérémonie,1995,"[""Drama"",""Thriller""]",112,7.28,/vq2x8JfEoVrdQZqo0fppjw7ZI3d.jpg,-0.72,0.68,-0.55,0.79,0.15,0.82,0.85,man-in-a-hole,"[""anger"",""disgust"",""sadness""]","[""class-rage"",""femme-fatale"",""slow-burn-violence"",""social-alienation"",""dark-friendship"",""betrayal""]","[""solo""]","Simmering resentment boiling over in an isolated mansion, beautiful and merciless.",building,devastating,0.25,"[""graphic-violence"",""psychological-manipulation""]",0.88,,,7.5
1803,Angel,1984,"[""Action"",""Crime"",""Thriller""]",93,6.045,/cLrOR7QqV5fZ9g85bGJL0s5cHTo.jpg,-0.35,0.62,-0.15,0.58,0.25,0.62,0.48,man-in-a-hole,"[""fear"",""sadness"",""anger""]","[""survival"",""exploitation"",""vigilante-justice"",""dark-coming-of-age"",""street-life"",""revenge""]","[""solo"",""friends""]",Neon-lit desperation and righteous fury cutting through systemic betrayal.,building,bittersweet,0.35,"[""graphic-violence"",""child-harm"",""sexual-assault""]",0.72,,,5.8
1807,Elephant,2003,"[""Crime"",""Drama""]",81,7.024,/1a4VU9z2hxEvugHMK7VsobB9xTX.jpg,-0.85,0.65,-0.8,0.72,0.05,0.7,0.75,oedipus,"[""fear"",""sadness"",""disgust""]","[""school-violence"",""alienation"",""psychological-horror"",""social-commentary"",""existential-dread"",""tragedy""]","[""solo""]",Drifting through normalcy until the ground collapses beneath you.,slow-burn,unsettling,0.15,"[""graphic-violence"",""suicide"",""child-harm""]",0.88,74,79,7.1
1808,Velvet Goldmine,1998,"[""Drama"",""Music""]",123,6.88,/bsuSac0PldPFcOtR1Vioe7VBF4l.jpg,0.35,0.55,0.45,0.78,0.6,0.75,0.85,cinderella,"[""nostalgia"",""longing"",""joy""]","[""glam-rock"",""identity"",""queer-coming-of-age"",""obsession"",""nostalgia"",""artistic-rebellion""]","[""solo"",""friends""]","Glitter-soaked fever dream about desire, fame, and finding yourself in the ruins.",episodic,bittersweet,0.65,"[]",0.82,60,80,6.9
1809,The Rules of Attraction,2002,"[""Drama"",""Romance"",""Comedy""]",110,6.2,/6OybelUmwUkDm7fbX1BI7OhpYeQ.jpg,-0.65,0.58,-0.55,0.72,0.35,0.62,0.71,oedipus,"[""sadness"",""disgust"",""anger""]","[""toxic-relationships"",""collegiate-malaise"",""dark-satire"",""sexual-dysfunction"",""nihilism"",""unrequited-desire""]","[""solo""]",Watching beautiful people destroy each other with cruel indifference and aesthetic precision.,building,devastating,0.25,"[""sexual-assault"",""suicide"",""self-harm""]",0.78,44,71,6.6
1811,Nowhere,1997,"[""Comedy"",""Drama"",""Science Fiction""]",83,6.8,/c1TZKfzvATep5x5DthqWjjWtU2l.jpg,-0.65,0.58,-0.45,0.72,0.25,0.68,0.81,oedipus,"[""disgust"",""existential-dread"",""confusion""]","[""queer-coming-of-age"",""surrealist-nightmare"",""teenage-alienation"",""existential-horror"",""body-horror"",""lgbt""]","[""solo""]",Fever dream of suburban despair where bodies betray and nothing makes sense.,building,unsettling,0.15,"[""suicide"",""sexual-assault"",""body-horror""]",0.88,,,6.6
1812,Trick,1999,"[""Comedy"",""Romance""]",89,6.919,/3uphUbyfQkiKPt29WIO1vrX0Zyx.jpg,0.75,0.55,0.72,0.48,0.82,0.58,0.45,man-in-a-hole,"[""joy"",""anticipation"",""trust""]","[""coming-of-age"",""gay-romance"",""found-family"",""urban-longing"",""feel-good"",""lgbtq-affirmation""]","[""date"",""friends""]",Late-night Manhattan hustle with unexpected warmth and laughter.,steady,uplifting,0.85,"[]",0.68,79,83,7.2
1813,The Devil's Advocate,1997,"[""Horror"",""Drama"",""Mystery""]",144,7.466,/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,-0.65,0.72,-0.58,0.78,0.35,0.72,0.68,icarus,"[""fear"",""anger"",""disgust""]","[""ambition-corrupts"",""supernatural-horror"",""moral-compromise"",""paranoia"",""temptation"",""existential-dread""]","[""solo""]",Seductive dread wrapped in expensive suits and hellish visions.,building,twist,0.32,"[""suicide"",""sexual-assault"",""child-harm""]",0.81,64,79,7.5
1816,A Chorus Line,1985,"[""Drama"",""Music""]",118,6.211,/bQzbO6y6gxePrEcU57Su8HJ9UdH.jpg,0.65,0.58,0.72,0.52,0.78,0.68,0.45,man-in-a-hole,"[""joy"",""anticipation"",""sadness""]","[""audition"",""broadway"",""redemption"",""ensemble"",""passion"",""second-chances""]","[""friends"",""date""]","Spotlight and heartache, one singular moment of hope.",steady,bittersweet,0.75,"[]",0.62,40,61,6.2
1817,Phone Booth,2003,"[""Thriller"",""Crime""]",81,6.861,/r6lIwPKVDa6Q76qH2TbIBqPhXL3.jpg,-0.35,0.82,-0.55,0.78,0.52,0.48,0.42,man-in-a-hole,"[""fear"",""anticipation"",""anger""]","[""moral-reckoning"",""trapped"",""real-time-tension"",""guilt-and-consequence"",""urban-thriller""]","[""solo"",""friends""]",Sweat-inducing pressure cooker where every second tightens the noose.,relentless,twist,0.35,"[""sudden-death"",""psychological-manipulation""]",0.68,72,64,7.1
1819,"You, Me and Dupree",2006,"[""Comedy"",""Romance""]",108,5.618,/rtqbg1CKR4dFdmHxmsiM3u9n71I.jpg,0.62,0.48,0.71,0.25,0.75,0.35,0.15,man-in-a-hole,"[""joy"",""surprise"",""trust""]","[""male-friendship"",""newlywed-chaos"",""slacker-comedy"",""feel-good"",""light-romance"",""comedic-mishap""]","[""friends"",""date""]",Breezy buddy comedy with Owen Wilson's lovable chaos and warm romantic undertones.,steady,uplifting,0.82,"[]",0.28,20,50,5.6
1824,50 First Dates,2004,"[""Comedy"",""Romance""]",99,6.869,/lzUI2Cg7OMfcUNv3f7MywYNBjs6.jpg,0.72,0.48,0.68,0.35,0.85,0.52,0.28,man-in-a-hole,"[""joy"",""trust""]","[""romantic"",""feel-good"",""found-family"",""persistence"",""hawaii-escape"",""screwball-comedy""]","[""date"",""friends""]",Tropical warmth and goofy persistence wrapped in genuine sweetness.,steady,triumphant,0.82,"[]",0.35,45,65,6.8
1825,Over the Top,1987,"[""Action"",""Drama""]",94,6.448,/a926UPf4EYbHfjdzf012M5YHiQ5.jpg,0.55,0.62,0.68,0.38,0.72,0.64,0.24,man-in-a-hole,"[""joy"",""anticipation"",""trust""]","[""redemption"",""underdog"",""father-son"",""guilty-pleasure"",""80s-nostalgia"",""heartfelt""]","[""friends"",""family""]",Sweaty determination and second chances wrapped in neon and synth.,building,triumphant,0.78,"[""sudden-grief""]",0.42,,,5.9
1826,Russian Dolls,2005,"[""Comedy"",""Drama"",""Romance""]",129,6.645,/3jB22Ii6FuE6YEMn1BHzsXaFUPm.jpg,0.15,0.35,0.45,0.62,0.65,0.58,0.52,man-in-a-hole,"[""sadness"",""longing"",""nostalgia""]","[""romantic-disappointment"",""wanderlust"",""coming-of-age"",""bittersweet-romance"",""european-escapism"",""unrequited""]","[""date"",""friends""]","Postcards from beautiful cities, arriving with a melancholy you didn't expect.",episodic,bittersweet,0.68,"[]",0.72,72,78,6.9
1829,The Story of Adèle H.,1975,"[""Drama"",""History""]",98,6.9,/ymzUeHZP5SguHeyx28aN3PLBReA.jpg,-0.65,0.35,-0.7,0.72,0.15,0.8,0.75,riches-to-rags,"[""sadness"",""obsession"",""despair""]","[""unrequited-love"",""obsession"",""psychological-decline"",""isolation"",""19th-century-tragedy"",""female-agency-denied""]","[""solo""]",Watching someone slowly disappear into the quicksand of their own wanting.,slow-burn,devastating,0.25,"[""psychological-manipulation""]",0.78,,,7.2
1830,Lord of War,2005,"[""Crime"",""Drama"",""Thriller""]",122,7.34,/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg,-0.35,0.65,-0.45,0.72,0.55,0.78,0.68,icarus,"[""anger"",""disgust"",""dark-amusement""]","[""corruption"",""moral-compromise"",""dark-humor"",""cynicism"",""systemic-guilt"",""survival-vs-conscience""]","[""solo"",""friends""]",Seductive moral quicksand dressed up as a dark comedy.,building,bittersweet,0.4,"[""graphic-violence"",""child-harm""]",0.85,61,84,7.6
1832,Dogma,1999,"[""Fantasy"",""Comedy"",""Adventure""]",130,6.924,/oxhHl2YokTqcP44QK5tiTgjgLgk.jpg,0.35,0.58,0.62,0.72,0.72,0.68,0.75,man-in-a-hole,"[""amusement"",""surprise"",""anger""]","[""religious-satire"",""dark-humor"",""absurdist"",""irreverent"",""stoner-comedy"",""existential""]","[""friends"",""solo""]",Blasphemous riffing with your smartest friends at 2am.,building,bittersweet,0.45,"[""religious-offense""]",0.88,67,85,7.3
1833,Rent,2005,"[""Drama"",""Romance""]",135,6.835,/fomBrfOHWxlaVcjPk4yCQgIwAnh.jpg,0.35,0.62,0.45,0.68,0.65,0.78,0.52,man-in-a-hole,"[""joy"",""sadness"",""love""]","[""found-family"",""hiv-aids"",""bohemian"",""coming-of-age"",""bittersweet"",""solidarity""]","[""friends"",""date""]","Exuberant defiance against grief, dancing on borrowed time.",building,bittersweet,0.58,"[""sudden-grief"",""self-harm""]",0.76,47,83,6.9
1835,"Farewell, My Lovely",1975,"[""Crime"",""Mystery"",""Thriller""]",95,6.623,/ygk9oP5BJM7viLut42RidNB5JPV.jpg,-0.25,0.55,0.3,0.72,0.65,0.55,0.7,man-in-a-hole,"[""suspicion"",""anticipation"",""sadness""]","[""noir"",""corruption"",""femme-fatale"",""cynicism"",""period-piece"",""moral-ambiguity""]","[""solo"",""date""]",Cigarette smoke and shadows in a 1941 hotel room that never quite resolves.,steady,bittersweet,0.72,"[]",0.68,67,72,7
1837,The Secret,2000,"[""Romance"",""Drama""]",107,7.1,/AkszgIaZnxNQx5fE3pl114fyxPm.jpg,-0.15,0.35,-0.25,0.72,0.15,0.68,0.61,oedipus,"[""sadness"",""shame"",""anticipation""]","[""infidelity"",""identity-crisis"",""marital-breakdown"",""desire"",""self-deception"",""psychological-torment""]","[""solo""]","Suffocating passion colliding with everyday mundanity, leaving only guilt.",slow-burn,devastating,0.28,"[""psychological-manipulation""]",0.76,,,6
1842,The Legend of Boggy Creek,1972,"[""Adventure"",""Mystery"",""Horror"",""Thriller""]",87,5.034,/ewSgkgvwNboYlSZq3iHC1YkbCK1.jpg,-0.15,0.35,-0.25,0.52,0.25,0.35,0.6,man-in-a-hole,"[""fear"",""anticipation"",""surprise""]","[""cryptid-mystery"",""appalachian-folklore"",""found-footage-ancestor"",""low-budget-creepiness"",""documentary-unsettling"",""southern-gothic""]","[""solo"",""friends""]",Murky swamp dread wrapped in folksy Southern storytelling.,slow-burn,unsettling,0.55,"[""animal-harm""]",0.72,,,5.3
1843,Dig!,2004,"[""Documentary"",""Music""]",107,6.7,/lTE7ODSgIvYUBNhkSnW3qL2h4mi.jpg,-0.3,0.65,-0.4,0.78,0.4,0.75,0.8,oedipus,"[""sadness"",""anger"",""anticipation""]","[""self-destruction"",""rivalry"",""artistic-obsession"",""cautionary"",""music-industry"",""addiction""]","[""solo"",""friends""]","Watching ambition implode in real time, tragedy as entertainment.",building,devastating,0.35,"[""self-harm"",""drug-abuse""]",0.82,89,90,7.7
1844,Entrapment,1999,"[""Romance"",""Drama"",""Mystery""]",112,6.228,/psrm7DToacaxQvgViBAcrYiLKzH.jpg,0.65,0.72,0.78,0.62,0.75,0.45,0.48,man-in-a-hole,"[""anticipation"",""joy"",""trust""]","[""heist"",""romance"",""cat-and-mouse"",""clever-schemes"",""charm-over-substance"",""escapism""]","[""date"",""friends""]","Champagne and one-liners at midnight, sleek surfaces masking shallow thrills.",building,twist,0.78,"[]",0.58,40,50,6.3
1847,The Long Goodbye,1973,"[""Mystery"",""Drama"",""Crime""]",112,7.403,/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg,-0.35,0.45,-0.5,0.78,0.25,0.72,0.85,oedipus,"[""disgust"",""sadness"",""anger""]","[""noir-deconstruction"",""moral-decay"",""betrayal"",""cynicism"",""alienation"",""existential-noir""]","[""solo""]",Watching a man discover that loyalty and decency are elaborate jokes.,slow-burn,unsettling,0.3,"[""suicide"",""graphic-violence""]",0.88,95,87,7.5
1848,Poodle Springs,1998,"[""TV Movie"",""Crime"",""Mystery""]",96,5.375,/ySroOZG9J50vMlKTc4fwyiOxmxR.jpg,0.15,0.55,0.4,0.45,0.35,0.25,0.2,man-in-a-hole,"[""anticipation"",""suspicion"",""concern""]","[""neo-noir"",""detective-mystery"",""domestic-tension"",""corruption"",""desert-noir"",""marriage-strain""]","[""solo"",""friends""]",Desert noir with a cynical edge and marital friction underneath.,steady,ambiguous,0.55,"[]",0.4,,,6
1850,Man on the Moon,1999,"[""Comedy"",""Drama""]",118,7.249,/msOZS07xRIFnapwp3fprGbKEAfT.jpg,0.15,0.55,0.25,0.72,0.45,0.75,0.8,oedipus,"[""sadness"",""surprise"",""anticipation""]","[""uncompromising-artist"",""loneliness-amid-fame"",""performance-as-identity"",""existential-comedy"",""biographical-tragedy"",""provocative""]","[""solo"",""friends""]",Laughter that turns to melancholy—watching brilliance self-destruct.,episodic,devastating,0.35,"[""sudden-grief""]",0.85,64,79,7.4
1852,World Trade Center,2006,"[""Drama"",""History"",""Thriller""]",129,6.1,/bfTiVc8kxq8uRXeblV3Ct35APGu.jpg,0.35,0.68,0.28,0.62,0.25,0.78,0.38,man-in-a-hole,"[""fear"",""sadness"",""trust""]","[""survival"",""heroism"",""9-11"",""resilience"",""trauma-recovery"",""patriotism""]","[""solo"",""date""]","Buried in rubble and darkness, clawing toward light and human connection.",building,bittersweet,0.42,"[""sudden-grief"",""graphic-violence""]",0.72,66,60,6
1857,The Transformers: The Movie,1986,"[""Animation"",""Science Fiction"",""Action"",""Adventure"",""Family""]",85,7.117,/xJ5W0mOAWCVaXmU0pBZh4NjSRv2.jpg,0.15,0.78,0.25,0.42,0.65,0.48,0.35,man-in-a-hole,"[""fear"",""sadness"",""anticipation""]","[""nostalgia"",""redemption"",""robot-war"",""sacrifice"",""coming-of-age"",""spectacle""]","[""friends"",""family""]",Explosive robot carnage wrapped in Saturday morning wonder and genuine grief.,relentless,bittersweet,0.55,"[""sudden-grief""]",0.72,62,88,7.2
1858,Transformers,2007,"[""Adventure"",""Science Fiction"",""Action""]",144,6.822,/4N4sipl8T72tNE4earcctQa2Kw2.jpg,0.65,0.78,0.72,0.35,0.75,0.25,0.2,man-in-a-hole,"[""joy"",""anticipation"",""surprise""]","[""spectacle"",""good-vs-evil"",""teenage-hero"",""nostalgia"",""underdog"",""action-adventure""]","[""friends"",""family""]","Explosive blockbuster candy—loud, dumb, and thrilling in the best way.",relentless,triumphant,0.8,"[]",0.4,58,85,7.1
1859,Ninotchka,1939,"[""Comedy"",""Romance""]",110,7.5,/v4MkgNqZyodYwBDNbZ64MF9tVEL.jpg,0.75,0.45,0.7,0.55,0.8,0.65,0.7,rags-to-riches,"[""joy"",""amusement"",""trust""]","[""satire"",""romantic-comedy"",""cold-war-ideals"",""wit"",""charm"",""redemption-through-love""]","[""date"",""friends""]",Champagne wit and gentle romance dissolving rigid certainty.,steady,uplifting,0.85,"[]",0.65,97,89,7.8
1863,Sunflower,1970,"[""Drama"",""War""]",109,7.5,/eVxcQRc3xfA2IOOzXHT0ML1CjzS.jpg,-0.3,0.35,0.2,0.65,0.4,0.8,0.55,oedipus,"[""sadness"",""love"",""longing""]","[""doomed-romance"",""wartime-separation"",""sacrifice"",""maternal-maturity"",""bittersweet-duty"",""nostalgia""]","[""solo"",""date""]","A love letter written in rain, read years too late.",slow-burn,bittersweet,0.55,"[""sudden-grief""]",0.75,,89,7.3
1865,Pirates of the Caribbean: On Stranger Tides,2011,"[""Adventure"",""Action"",""Fantasy""]",136,6.565,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,0.45,0.72,0.58,0.42,0.62,0.28,0.22,man-in-a-hole,"[""joy"",""anticipation""]","[""swashbuckling"",""adventure"",""whimsical"",""treasure-hunt"",""spectacle"",""revenge""]","[""friends"",""family""]",Bright chaos and Johnny Depp stumbling through elaborate set pieces without breaking stride.,relentless,triumphant,0.78,"[]",0.35,33,54,6.6
1870,Fantomas Unleashed,1965,"[""Comedy"",""Crime"",""Adventure"",""Fantasy""]",105,6.7,/wtMGO5JyORkd1CF7e6pyn47dITm.jpg,0.72,0.68,0.75,0.52,0.78,0.25,0.48,steady,"[""joy"",""anticipation"",""surprise""]","[""whimsy"",""playful-crime"",""spy-adventure"",""masked-identity"",""gadget-fun"",""retro-spectacle""]","[""friends"",""solo""]",Colorful chaos with flying cars and impossible schemes at breakneck speed.,relentless,twist,0.82,"[]",0.64,,,6.8
1871,Fantomas,1964,"[""Comedy"",""Crime"",""Adventure""]",104,6.816,/tw1dTJgyCb9ZEpMBPZnmB0tsg4o.jpg,0.65,0.58,0.62,0.68,0.72,0.35,0.64,steady,"[""joy"",""surprise"",""anticipation""]","[""whimsical-chaos"",""identity-games"",""clever-mischief"",""surreal-romp"",""retro-adventure""]","[""friends"",""solo""]",Dizzy delight in a kaleidoscope of false faces and escalating confusion.,relentless,twist,0.78,"[]",0.68,,,6.9
1872,Rise: Blood Hunter,2007,"[""Action"",""Adventure"",""Horror"",""Thriller""]",97,5.356,/h4QNqFITPXjRrWGELtbifg34T1V.jpg,-0.35,0.62,0.45,0.48,0.52,0.38,0.32,man-in-a-hole,"[""anger"",""fear"",""anticipation""]","[""revenge"",""urban-gothic"",""survival"",""dark-transformation"",""vigilante"",""body-horror""]","[""friends"",""solo""]",Blood-soaked vengeance with stylized brutality and moral ambiguity.,building,devastating,0.35,"[""sexual-assault"",""graphic-violence"",""suicide""]",0.58,33,20,4.9
1873,Beyond Rangoon,1995,"[""Drama"",""Thriller""]",100,6.6,/xTiy5kSP3Hetig7xB4E8INq5ron.jpg,0.15,0.68,0.35,0.62,0.25,0.72,0.58,man-in-a-hole,"[""sadness"",""fear"",""trust""]","[""survival"",""political-awakening"",""grief-to-purpose"",""moral-clarity"",""resilience"",""witness""]","[""solo"",""friends""]","Escaping your own tragedy into someone else's revolution, finding meaning in chaos.",building,uplifting,0.42,"[""sudden-grief"",""graphic-violence"",""sexual-assault""]",0.68,37,71,6.5
1877,Doctor Mordrid,1992,"[""Fantasy"",""Action"",""Horror"",""Science Fiction"",""Thriller""]",74,5.108,/zH9TkMZHSVRokg6vyyeLdu5SJxf.jpg,-0.15,0.55,0.35,0.42,0.48,0.25,0.38,man-in-a-hole,"[""anticipation"",""fear"",""surprise""]","[""good-vs-evil"",""wizard-duel"",""supernatural-threat"",""urban-fantasy"",""campy-horror"",""retro-90s""]","[""friends"",""solo""]",Low-budget wizard showdown with practical effects and earnest absurdity.,building,triumphant,0.62,"[]",0.45,,,5.4
1878,Fear and Loathing in Las Vegas,1998,"[""Adventure"",""Drama"",""Comedy""]",118,7.208,/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg,-0.3,0.75,-0.4,0.8,0.6,0.5,0.85,icarus,"[""fear"",""disgust"",""surprise""]","[""paranoia"",""surreal"",""drug-fueled"",""counterculture"",""dark-comedy"",""existential-dread""]","[""solo"",""friends""]","Spiraling hallucination with a gallows laugh, beautiful chaos that repels and mesmerizes.",relentless,unsettling,0.25,"[""psychological-manipulation""]",0.9,50,89,7.4
1879,Guess Who's Coming to Dinner,1967,"[""Drama"",""Romance""]",108,7.6,/fkHeYWahNbhxhuLefaAg553lYo5.jpg,0.65,0.45,0.7,0.6,0.7,0.8,0.65,man-in-a-hole,"[""anticipation"",""joy"",""anger""]","[""interracial-romance"",""social-justice"",""family-drama"",""coming-together"",""1960s-idealism"",""generational-conflict""]","[""date"",""family"",""friends""]","Champagne tension and hopeful dinner table breakthroughs, vintage earnestness.",building,triumphant,0.8,"[]",0.75,71,85,7.8
1880,Red Dawn,1984,"[""Action"",""Thriller"",""War"",""Drama""]",114,6.305,/a2GkHcioc2QEFJbQk1NTB85u3vD.jpg,0.35,0.72,0.58,0.48,0.62,0.45,0.32,man-in-a-hole,"[""fear"",""anger"",""anticipation""]","[""survival"",""revenge"",""coming-of-age"",""resistance"",""patriotic"",""loss""]","[""friends"",""solo""]","Adrenaline and righteous fury against overwhelming odds, with mounting personal cost.",building,bittersweet,0.64,"[""graphic-violence"",""sudden-grief""]",0.68,52,65,6.4
1883,Malcolm X,1992,"[""Drama"",""History""]",202,7.543,/o2s9ow0uRRm1BcF3teznk5twd90.jpg,-0.15,0.55,0.35,0.78,0.2,0.85,0.72,man-in-a-hole,"[""anger"",""inspiration"",""sadness""]","[""redemption"",""self-determination"",""racial-justice"",""transformation"",""assassination"",""spiritual-awakening""]","[""solo"",""friends""]","Three hours of righteous fury tempered by hard-won wisdom, ending in tragedy.",building,devastating,0.35,"[""assassination"",""police-brutality""]",0.88,89,91,7.7
1884,The Ewok Adventure,1984,"[""Adventure"",""Family"",""Fantasy"",""Science Fiction"",""TV Movie""]",97,5.87,/4GrECLKaJhYA6ooSTOG0XEuPnSl.jpg,0.65,0.45,0.7,0.35,0.72,0.45,0.25,man-in-a-hole,"[""joy"",""anticipation"",""trust""]","[""family-adventure"",""found-family"",""rescue-quest"",""nostalgic"",""wholesome""]","[""family"",""solo""]",Cozy forest adventure with fuzzy heroes and simple heroics.,building,triumphant,0.85,"[]",0.3,,,5.3
